,Latitude,Longitude,Stop_Name,Routes_Available,Stop_ID,census_block,census_blockgroup,census_tract,census_index
7757,38.883795,-77.133555,WASHINGTON BLVD + N JEFFERSON ST,2A,6000548,2019,2,100900,1009002
7758,38.884214,-77.173994,W BROAD ST + LITTLE FALLS ST,"28A, 28Av1, 3T",6000549,1029,1,500100,5001001
7759,38.883862,-77.16904,N WASHINGTON ST + GREAT FALLS ST,"2A, 3A, 3Av1, 3T",6000550,1036,1,500100,5001001
7760,38.883973,-77.16854599999999,N WASHINGTON ST + GREAT FALLS ST,"2A, 3A, 3Av1, 3T",6000552,1004,1,500300,5003001
7761,38.884221999999994,-77.131476,WASHINGTON BLVD + N INGLEWOOD ST,2A,6000554,2015,2,100900,1009002
7762,38.884419,-77.129964,WASHINGTON BLVD + N HARRISON ST,2A,6000555,3001,3,100900,1009003
7763,38.884613,-77.129662,WASHINGTON BLVD + N HARRISON ST,2A,6000556,2009,2,100900,1009002
7764,38.884763,-77.139859,WASHINGTON BLVD + N LONGFELLOW ST,2A,6000559,3000,3,101000,1010003
7765,38.884833,-77.11675100000001,N GLEBE RD + VA-237,"23A, 23T, 38B",6000560,2002,2,101402,1014022
7766,38.884716999999995,-77.117069,N GLEBE RD + VA-237,"23A, 23T, 2A, 38B",6000561,1000,1,101401,1014011
7767,38.884777,-77.166691,N WASHINGTON ST + E COLUMBIA ST,"2A, 3A, 3Av1, 3T",6000566,1003,1,500300,5003001
7768,38.884848,-77.140343,WASHINGTON BLVD + N LONGFELLOW ST,2A,6000567,3002,3,101000,1010003
7769,38.884985,-77.127881,WASHINGTON BLVD + N FREDERICK ST,2A,6000568,2014,2,100900,1009002
7770,38.884889,-77.12751899999999,WASHINGTON BLVD + N FREDERICK ST,2A,6000569,3010,3,100700,1007003
7771,38.885146,-77.175443,W BROAD ST + N VIRGINIA AVE,"28A, 28Av1, 3T",6000570,1029,1,500100,5001001
7772,38.885152000000005,-77.16627199999999,N WASHINGTON ST + W COLUMBIA ST,"2A, 3A, 3Av1, 3T",6000571,1032,1,500100,5001001
7773,38.885052,-77.125396,WASHINGTON BLVD + N EVERGREEN ST,2A,6000572,3011,3,100700,1007003
7774,38.885187,-77.126193,WASHINGTON BLVD + N EVERGREEN ST,2A,6000573,2013,2,100900,1009002
7775,38.885331,-77.121099,WASHINGTON BLVD + N BUCHANAN ST,2A,6000574,4007,4,100700,1007004
7776,38.885352000000005,-77.116309,WASHINGTON BLVD + N VERNON ST,38B,6000575,2002,2,101402,1014022
7777,38.885218,-77.121337,WASHINGTON BLVD + N BUCHANAN ST,2A,6000576,3005,3,100700,1007003
7778,38.885501,-77.116056,WASHINGTON BLVD + N VERNON ST,38B,6000578,1005,1,101402,1014021
7779,38.88545,-77.113827,WASHINGTON BLVD + N UTAH ST,38B,6000579,2000,2,101402,1014022
7780,38.885486,-77.117875,WASHINGTON BLVD + N GLEBE RD,2A,6000580,1007,1,101402,1014021
7781,38.885496999999994,-77.11241600000001,WASHINGTON BLVD + N STUART ST,38B,6000581,3002,3,101402,1014023
7782,38.885565,-77.11393699999999,WASHINGTON BLVD + N UTAH ST,38B,6000582,1008,1,101402,1014021
7783,38.885546000000005,-77.165185,N WASHINGTON ST + W JEFFERSON ST,"2A, 3A, 3Av1, 3T",6000585,1032,1,500100,5001001
7784,38.885643,-77.11209000000001,WASHINGTON BLVD + N STUART ST,38B,6000586,1010,1,101402,1014021
7785,38.885446,-77.141364,WASHINGTON BLVD + N MCKINLEY RD,2A,6000587,3002,3,101000,1010003
7786,38.885897,-77.099704,WASHINGTON BLVD + N KIRKWOOD RD,"38B, 38Bv1, 38Bv2",6000590,3021,3,101500,1015003
7787,38.885936,-77.10777399999999,WASHINGTON BLVD + N QUINCY ST,"38B, 38Bv1, 38Bv2",6000591,1007,1,101404,1014041
7788,38.886026,-77.142425,WASHINGTON BLVD + N MCKINLEY RD,2A,6000592,4003,4,101000,1010004
7789,38.886012,-77.103021,WASHINGTON BLVD + N LINCOLN ST,"38B, 38Bv1, 38Bv2",6000593,4014,4,101500,1015004
7790,38.886009,-77.105614,WASHINGTON BLVD + N NELSON ST,"38B, 38Bv1, 38Bv2",6000595,1007,1,101404,1014041
7791,38.886184,-77.103259,WASHINGTON BLVD + N LINCOLN ST,38B,6000599,4007,4,101500,1015004
7792,38.88615,-77.098998,WASHINGTON BLVD + 13TH ST N,38B,6000600,3018,3,101500,1015003
7793,38.88623,-77.105319,WASHINGTON BLVD + N NELSON ST,38B,6000601,4012,4,101500,1015004
7794,38.886869,-77.144949,WASHINGTON BLVD + N NOTTINGHAM ST,2A,6000605,4004,4,101000,1010004
7795,38.887273,-77.095389,WILSON BLVD + N HERNDON ST,38B,6000610,3012,3,101500,1015003
7796,38.887293,-77.162525,LEE HWY + FAIRFAX DR,"2A, 3A, 3Av1, 3T",6000611,4003,4,101100,1011004
7797,38.887232,-77.147058,WASHINGTON BLVD + N OHIO ST,2A,6000612,2004,2,101100,1011002
7798,38.887338,-77.088183,N BARTON ST + FAIRFAX DR,4B,6000613,4001,4,101802,1018024
7799,38.887369,-77.146839,WASHINGTON BLVD + N OHIO ST,2A,6000615,1006,1,101100,1011001
7800,38.887338,-77.15123,WASHINGTON BLVD + N QUANTICO ST,2A,6000616,2003,2,101100,1011002
7801,38.887408,-77.153987,WASHINGTON BLVD + N ROOSEVELT ST,2A,6000619,2012,2,101100,1011002
7802,38.887405,-77.156801,WASHINGTON BLVD + N SYCAMORE ST,"15K, 15Kv1, 2A, 3T",6000620,5015,5,101100,1011005
7803,38.887622,-77.108346,N QUINCY ST + WASHINGTON & LEE HS,38Bv2,6000621,1000,1,101402,1014021
7804,38.887557,-77.154839,WASHINGTON BLVD + N ROOSEVELT ST,2A,6000622,5004,5,101100,1011005
7805,38.887737,-77.09328000000001,CLARENDON BLVD + N FILLMORE ST,"38B, 38Bv1, 38Bv2",6000624,1005,1,101801,1018011
7806,38.88792,-77.156188,N SYCAMORE ST + VA-237,"3A, 3Av1, 3Y",6000625,5004,5,101100,1011005
7807,38.888171,-77.156441,N SYCAMORE ST + VA-237,"3A, 3Av1, 3Y",6000626,5007,5,101100,1011005
7808,38.888182,-77.088477,N BARTON ST + FAIRFAX DR,4B,6000628,5003,5,101802,1018025
7809,38.888562,-77.161332,WASHINGTON BLVD + LEE HWY,15K,6000629,5010,5,101100,1011005
7810,38.888621,-77.078695,ARLINGTON BLVD + N ROLFE ST,4A,6000630,1003,1,101703,1017031
7811,38.888588,-77.160124,LEE HWY + N VAN BUREN CT,"3A, 3Av1",6000631,5007,5,101100,1011005
7812,38.888784,-77.1187,N GLEBE RD + 15TH ST N,"23A, 23T",6000633,2009,2,100700,1007002
7813,38.888863,-77.093007,WILSON BLVD + N FILLMORE ST,38B,6000634,3010,3,101500,1015003
7814,38.888978,-77.079138,ARLINGTON BLVD SR + ARLINGTON BLVD,4A,6000635,1003,1,101701,1017011
7815,38.889084999999994,-77.159503,LEE HWY + N UNDERWOOD ST,"3A, 3Av1",6000637,5009,5,101100,1011005
7816,38.889334000000005,-77.077781,ARLINGTON BLVD + N QUEEN ST,4A,6000638,1003,1,101703,1017031
7817,38.889476,-77.088436,N BARTON ST + CLARENDON BLVD,4B,6000640,1007,1,101802,1018021
7818,38.889738,-77.088669,N BARTON ST + CLARENDON BLVD,4B,6000641,5000,5,101802,1018025
7819,38.88982,-77.156238,N SYCAMORE ST + 22ND RD N,3Y,6000642,5005,5,101100,1011005
7820,38.889792,-77.090475,WILSON BLVD + N DANVILLE ST,38B,6000643,2021,2,101500,1015002
7821,38.889845,-77.078144,ARLINGTON BLVD + N RHODES ST,4A,6000644,2010,2,101702,1017022
7822,38.889796999999994,-77.166034,FAIRFAX DR + N WINCHESTER ST,"15K, 15Kv1",6000645,1026,1,100100,1001001
7823,38.889854,-77.156531,N SYCAMORE ST + 22ND RD N,"3A, 3Av1, 3Y",6000646,5006,5,101100,1011005
7824,38.889829,-77.119235,N GLEBE RD + 16TH ST N,"23A, 23T",6000647,4000,4,100700,1007004
7825,38.890113,-77.11908000000001,N GLEBE RD + 16TH ST N,"23A, 23T",6000648,2007,2,100700,1007002
7826,38.89015,-77.163206,WASHINGTON BLVD + 25TH ST N,15K,6000649,4022,4,100100,1001004
7827,38.890332,-77.183477,W BROAD ST + ROWELL CT,"28A, 28Av1, 3T",6000650,2019,2,500100,5001002
7828,38.890315,-77.086461,CLARENDON BLVD + N WAYNE ST,"38B, 38Bv1, 38Bv2, 4B",6000651,1008,1,101802,1018021
7829,38.890613,-77.08831500000001,WILSON BLVD + N BARTON ST,38B,6000652,2015,2,101500,1015002
7830,38.890858,-77.075153,ARLINGTON BLVD + FORT MYER DR,4A,6000653,1001,1,101703,1017031
7831,38.891265999999995,-77.07198000000001,ARLINGTON BLVD + N MEADE ST,4A,6000655,2001,2,101703,1017032
7832,38.891228000000005,-77.154763,LEE HWY + N ROOSEVELT ST,3Y,6000657,5001,5,101100,1011005
7833,38.891314,-77.085037,CLARENDON BLVD + N UHLE ST,"38B, 38Bv1, 38Bv2, 4B",6000658,1002,1,101802,1018021
7834,38.891442,-77.08557900000001,WILSON BLVD + N VEITCH ST,"38B, 4B",6000659,2001,2,101602,1016022
7835,38.891465999999994,-77.154713,LEE HWY + N ROOSEVELT ST,3Y,6000660,4024,4,100100,1001004
7836,38.891459000000005,-77.083596,CLARENDON BLVD + N COURTHOUSE RD,"38B, 38Bv1, 38Bv2, 4B",6000661,4002,4,101701,1017014
7837,38.891692,-77.18551,W BROAD ST + PEDESTRIAN OVERPASS,"28A, 28Av1, 3T",6000662,2018,2,500100,5001002
7838,38.891627,-77.075012,FAIRFAX DR + #1501,4A,6000664,2007,2,101702,1017022
7839,38.891698,-77.07284,ARLINGTON BLVD + N NASH ST,4A,6000665,2002,2,101703,1017032
7840,38.891953,-77.080985,CLARENDON BLVD + N SCOTT ST,"38B, 38Bv1, 38Bv2, 4B",6000666,4001,4,101701,1017014
7841,38.891890999999994,-77.083803,WILSON BLVD + N COURTHOUSE RD,"38B, 4B",6000667,2001,2,101602,1016022
7842,38.891981,-77.15339,LEE HWY + N QUANTICO ST,3Y,6000668,5000,5,101100,1011005
7843,38.892285,-77.15307,LEE HWY + N QUANTICO ST,3Y,6000670,4023,4,100100,1001004
7844,38.892513,-77.151618,LEE HWY + N POTOMAC ST,3Y,6000672,1004,1,101100,1011001
7845,38.892635,-77.151763,LEE HWY + N POTOMAC ST,3Y,6000673,4009,4,100100,1001004
7846,38.892679,-77.166444,N WESTMORELAND ST + 28TH ST N,"15K, 15Kv1",6000674,1015,1,100100,1001001
7847,38.892792,-77.166285,N WESTMORELAND ST + 28TH ST N,15K,6000675,1022,1,100100,1001001
7848,38.892764,-77.079497,CLARENDON BLVD + N RHODES ST,"38B, 38Bv1, 38Bv2, 4B",6000677,3006,3,101702,1017023
7849,38.892803,-77.150295,LEE HWY + N POWHATAN ST,3Y,6000678,1004,1,101100,1011001
7850,38.893056,-77.119568,N GLEBE RD + 19TH ST N,"23A, 23T",6000679,2002,2,100700,1007002
7851,38.893071,-77.15012,LEE HWY + N POWHATAN ST,3Y,6000680,4012,4,100100,1001004
7852,38.893059,-77.119816,N GLEBE RD + 19TH ST N,"23A, 23T",6000681,6001,6,100700,1007006
7853,38.893163,-77.080679,WILSON BLVD + N RHODES ST,"38B, 4B",6000682,2000,2,101602,1016022
7854,38.893347,-77.188086,W BROAD ST + BIRCH ST,"28A, 28Av1, 3T",6000684,2009,2,500100,5001002
7855,38.893507,-77.14766,LEE HWY + JOHN MARSHALL DR,3Y,6000686,1000,1,101100,1011001
7856,38.893602,-77.07538000000001,CLARENDON BLVD + N ODE ST,"38B, 38Bv1, 38Bv2, 4B",6000688,2006,2,101702,1017022
7857,38.893875,-77.14710600000001,LEE HWY + JOHN MARSHALL DR,3Y,6000689,3020,3,100100,1001003
7858,38.893915,-77.166795,N WESTMORELAND ST + 29TH ST N,15K,6000691,1023,1,100100,1001001
7859,38.893949,-77.070769,N LYNN ST + FAIRFAX DR,4A,6000692,1000,1,101702,1017021
7860,38.894008,-77.146132,LEE HWY + N NOTTINGHAM ST,3Y,6000693,1000,1,101100,1011001
7861,38.894075,-77.166985,N WESTMORELAND ST + 29TH ST N,"15K, 15Kv1",6000694,1015,1,100100,1001001
7862,38.894318,-77.145682,LEE HWY + N NOTTINGHAM ST,3Y,6000696,3019,3,100100,1001003
7863,38.894557,-77.092732,LEE HWY + DANVILLE ST,3Y,6000698,2007,2,101500,1015002
7864,38.894638,-77.167074,N WESTMORELAND ST + WILLIAMSBURG BLVD,15K,6000699,1008,1,100100,1001001
7865,38.894602,-77.14416700000001,LEE HWY + N LEXINGTON ST,3Y,6000700,1003,1,101000,1010001
7866,38.894690999999995,-77.091397,LEE HWY + N CLEVELAND ST,3Y,6000701,2006,2,101500,1015002
7867,38.89488,-77.143867,LEE HWY + N LEXINGTON ST,3Y,6000704,6011,6,100200,1002006
7868,38.894962,-77.091912,LEE HWY + N CALVERT ST,3Y,6000705,6001,6,101500,1015006
7869,38.895032,-77.094854,LEE HWY + N HIGHLAND ST,3Y,6000706,5001,5,101500,1015005
7870,38.895247,-77.094546,LEE HWY + N HIGHLAND ST,3Y,6000707,6002,6,101500,1015006
7871,38.895342,-77.0882,LEE HWY + N ADAMS ST,3Y,6000708,1007,1,101500,1015001
7872,38.895437,-77.167589,N WESTMORELAND ST + WILLIAMSBURG BLVD,"15K, 15Kv1",6000709,1006,1,100100,1001001
7873,38.895601,-77.073093,N NASH ST + WILSON BLVD,"38B, 38Bv1, 38Bv2, 4B",6000712,3005,3,101603,1016033
7874,38.895643,-77.141003,LEE HWY + N JEFFERSON ST,3Y,6000713,6009,6,100200,1002006
7875,38.895893,-77.12214,N GLEBE RD + N GLEBE RD,"23A, 23T",6000714,5007,5,100700,1007005
7876,38.895842,-77.09747,RT 29 LEE HWY + SPOUT RUN PKWY,3Y,6000715,4001,4,101500,1015004
7877,38.896003,-77.086889,LEE HWY + N VANCE ST,3Y,6000716,1002,1,101500,1015001
7878,38.895834,-77.104382,LEE HWY + N MONROE ST,3Y,6000717,1005,1,100600,1006001
7879,38.895981,-77.085932,LEE HWY + N VEITCH ST,3Y,6000718,1001,1,101602,1016021
7880,38.896119,-77.097319,RT 29 LEE HWY + SPOUT RUN PKWY,3Y,6000719,4000,4,101500,1015004
7881,38.896173,-77.10441,LEE HWY + N MONROE ST,3Y,6000720,1010,1,100500,1005001
7882,38.896107,-77.138224,LEE HWY + N HARRISON ST,3Y,6000721,1001,1,100900,1009001
7883,38.896189,-77.101104,LEE HWY + N KENMORE ST,3Y,6000722,1002,1,100600,1006001
7884,38.89629,-77.138464,LEE HWY + N HARRISON ST,3Y,6000723,6008,6,100200,1002006
7885,38.896251,-77.106054,LEE HWY + N OAKLAND ST,3Y,6000725,1008,1,100600,1006001
7886,38.896229,-77.13315,LEE HWY + N GEORGE MASON DR,3Y,6000726,1004,1,100800,1008001
7887,38.896281,-77.130724,LEE HWY + N EDISON ST,3Y,6000727,1003,1,100800,1008001
7888,38.896462,-77.13432900000001,LEE HWY + N GEORGE MASON DR,3Y,6000728,5010,5,100200,1002005
7889,38.896473,-77.130321,LEE HWY + N EDISON ST,3Y,6000730,1000,1,100800,1008001
7890,38.896529,-77.127243,LEE HWY + N CULPEPER ST,3Y,6000731,1000,1,100800,1008001
7891,38.896389,-77.126813,LEE HWY + N CULPEPER ST,3Y,6000733,6001,6,100700,1007006
7892,38.896726,-77.108016,LEE HWY + N QUINCY ST,3Y,6000735,1009,1,100600,1006001
7893,38.897062,-77.112914,LEE HWY + N TAYLOR ST,3Y,6000736,3000,3,100600,1006003
7894,38.896997,-77.112404,LEE HWY + N STAFFORD ST,3Y,6000738,3003,3,100600,1006003
7895,38.896978999999995,-77.110112,LEE HWY + N RANDOLPH ST,3Y,6000739,2002,2,100600,1006002
7896,38.897132,-77.114248,LEE HWY + N UTAH ST,3Y,6000740,1001,1,100700,1007001
7897,38.897242,-77.11421999999999,LEE HWY + N UTAH ST,3Y,6000741,3001,3,100600,1006003
7898,38.897211,-77.123142,N GLEBE RD + 21ST RD N,"23A, 23T",6000742,5008,5,100700,1007005
7899,38.897287,-77.124082,LEE HWY + N GLEBE RD,3Y,6000743,6000,6,100700,1007006
7900,38.897433,-77.115224,LEE HWY + N THOMAS ST,3Y,6000744,1001,1,100700,1007001
7901,38.897596,-77.115138,LEE HWY + N THOMAS ST,3Y,6000745,3001,3,100600,1006003
7902,38.897712,-77.079909,LEE HWY + N SCOTT ST,3Y,6000746,1010,1,101601,1016011
7903,38.897776,-77.123284,LEE HWY + N GLEBE RD,3Y,6000747,4020,4,100500,1005004
7904,38.89772,-77.123858,N GLEBE RD + LEE HWY,"23A, 23T",6000748,4019,4,100500,1005004
7905,38.897798,-77.078211,LEE HWY + N QUINN ST,3Y,6000749,2000,2,101603,1016032
7906,38.897964,-77.122097,LEE HWY + N ALBEMARLE ST,3Y,6000751,5008,5,100700,1007005
7907,38.898046,-77.116449,LEE HWY + N VERMONT ST,3Y,6000752,1002,1,100700,1007001
7908,38.898323,-77.121707,LEE HWY + N ALBEMARLE ST,3Y,6000753,4021,4,100500,1005004
7909,38.898333,-77.073044,LEE HWY + N NASH ST,3Y,6000754,3004,3,101603,1016033
7910,38.898492,-77.117322,LEE HWY + LORCOM LN,3Y,6000755,1000,1,100700,1007001
7911,38.898556,-77.119596,LEE HWY + N WOODROW ST,3Y,6000756,5003,5,100700,1007005
7912,38.899107,-77.075074,LEE HWY + N OAK ST,3Y,6000757,2001,2,101601,1016012
7913,38.899175,-77.072723,LEE HWY + N NASH ST,3Y,6000758,2001,2,101601,1016012
7914,38.900040999999995,-77.125573,N GLEBE RD + 24TH ST N,"23A, 23T",6000759,4010,4,100500,1005004
7915,38.900265000000005,-77.126001,N GLEBE RD + 24TH ST N,"23A, 23T",6000760,4006,4,100500,1005004
7916,38.901313,-77.126654,N GLEBE RD + 25TH ST N,"23A, 23T",6000761,4008,4,100200,1002004
7917,38.901571999999994,-77.127076,N GLEBE RD + 25TH ST N,"23A, 23T",6000762,4006,4,100200,1002004
7918,38.902488,-77.127488,N GLEBE RD + 26TH ST N,"23A, 23T",6000763,4007,4,100200,1002004
7919,38.902673,-77.127877,N GLEBE RD + 26TH ST N,"23A, 23T",6000764,4005,4,100200,1002004
7920,38.904688,-77.129429,OLD DOMINION DR + N GLEBE RD,"23A, 23T",6000765,3023,3,100300,1003003
7921,38.905395,-77.13098000000001,OLD DOMINION DR + 29TH ST N,"23A, 23T",6000766,3009,3,100200,1002003
7922,38.907644,-77.13257,OLD DOMINION DR + ROCK SPRING RD,"23A, 23T",6000767,3023,3,100300,1003003
7923,38.907865,-77.132902,OLD DOMINION DR + ROCK SPRING RD,"23A, 23T",6000768,2010,2,100200,1002002
7924,38.909751,-77.136697,OLD DOMINION DR + LITTLE FALLS RD,"23A, 23T",6000769,3022,3,100300,1003003
7925,38.909703,-77.137157,OLD DOMINION DR + LITTLE FALLS RD,"23A, 23T",6000770,2008,2,100200,1002002
7926,38.911206,-77.14161700000001,OLD DOMINION DR + N GEORGE MASON DR,"23A, 23T",6000774,2003,2,100200,1002002
7927,38.91301,-77.143911,OLD DOMINION DR + N EDISON ST,"23A, 23T",6000776,2000,2,100200,1002002
7928,38.913236,-77.14405,OLD DOMINION DR + 38TH ST N,"23A, 23T",6000777,3010,3,100300,1003003
7929,38.835712,-77.086347,S STAFFORD ST + 32ND RD S,"22A, 22C, 22F",6000786,2004,2,103000,1030002
7930,38.869312,-77.053505,PENTAGON TRANSIT CTR + BUS BAY U10,"16A, 16C, 16Cv1, 16E",6000788,1107,1,980100,9801001
7931,38.870246,-77.064882,COLUMBIA PIKE + S JOYCE ST,"16A, 16C, 16Cv1",6000789,1079,1,980100,9801001
7932,38.868573,-77.054035,PENTAGON TRANSIT CTR + BUS BAY L5,"17G, 17H, 17K, 17L",6000792,1107,1,980100,9801001
7933,38.873218,-77.15272399999999,WILSON BLVD + ROOSEVELT BLVD,3Av1,6000794,2009,2,500300,5003002
7934,38.892112,-77.18660799999999,W BROAD ST + FALLS AVE,"28A, 3T",6000795,1004,1,500200,5002001
7935,38.890982,-77.184846,W BROAD ST + S WEST ST,"28A, 3T",6000796,1008,1,500200,5002001
7936,38.88682,-77.157012,E FALLS CHURCH STATION + BUS BAY B,"15K, 15Kv1, 26A, 3T",6000799,5015,5,101100,1011005
7937,38.869684,-77.053021,PENTAGON TRANSIT CTR + BUS BAY U13,"21A, 21D",6000800,1107,1,980100,9801001
7938,38.864376,-77.063414,S JOYCE ST + JAMES AT RIVER HOUSE,10A,6000801,2000,2,103501,1035012
7939,38.863624,-77.063351,S JOYCE ST + PENTAGON ROW,10A,6000802,1002,1,103502,1035021
7940,38.865715,-77.061777,ARMY NAVY DR + S JOYCE ST,"10A, 10E, 16E, 16G, 16H",6000803,1002,1,103502,1035021
7941,38.860728,-77.061238,15TH ST S + #901,10A,6000804,1002,1,103502,1035021
7942,38.853719,-77.068485,S ARLINGTON RIDGE RD + 23RD ST S,10E,6000805,1013,1,103700,1037001
7943,38.844836,-77.06875500000001,VA-120 + SHIRLEY PARK SHOPPING CENTER,10B,6000806,2002,2,103800,1038002
7944,38.843759000000006,-77.085588,S SHIRLINGTON RD + S FOUR MILE RUN DR,"10B, 23A, 23B, 23Bv1, 23T",6000810,1007,1,201000,2010001
7945,38.86204,-77.08685600000001,S WALTER REED DR + COLUMBIA PIKE,10B,6000811,4000,4,103200,1032004
7946,38.86878,-77.08815799999999,S FILLMORE ST + 5TH ST S,10B,6000812,2011,2,102400,1024002
7947,38.896535,-77.07163100000001,N MOORE ST + 19TH ST,5A,6000818,3006,3,101603,1016033
7948,38.896411,-77.105877,LEE HWY + N OAKLAND ST,3Y,6000819,1009,1,100500,1005001
7949,38.896425,-77.13748299999999,LEE HWY + N HARRISON ST,3Y,6000820,5010,5,100200,1002005
7950,38.886378,-77.156941,E FALLS CHURCH STATION + BUS BAY C,"2A, 3A, 3Av1",6000821,5015,5,101100,1011005
7951,38.886297,-77.156712,E FALLS CHURCH STATION + BUS BAY D,"2A, 3Y",6000822,5015,5,101100,1011005
7952,38.896282,-77.13614399999999,LEE HWY + N GREENBRIER CT,3Y,6000823,1000,1,100900,1009001
7953,38.884878,-77.087766,N BARTON ST + 10TH ST N,4B,6000826,4002,4,101802,1018024
7954,38.896346,-77.071637,N MOORE ST + BETW 19TH & WILSON BLVD,"4A, 4B",6000827,3006,3,101603,1016033
7955,38.888512,-77.091082,CLARENDON BLVD + N EDGEWOOD ST,"38B, 38Bv1, 38Bv2",6000828,1007,1,101801,1018011
7956,38.889963,-77.183228,W BROAD ST + ROWELL CT,"28A, 3T",6000829,2000,2,500200,5002002
7957,38.889184,-77.182046,W BROAD ST + S SPRING ST,"28A, 3T",6000830,2000,2,500200,5002002
7958,38.887979,-77.180171,W BROAD ST + S OAK ST,"28A, 3T",6000831,2005,2,500200,5002002
7959,38.885221,-77.17586700000001,W BROAD ST + S VIRGINIA AVE,"28A, 3T",6000833,3006,3,500200,5002003
7960,38.883311,-77.16949699999999,N WASHINGTON ST + PARK WASHINGTON CT,"2A, 3A, 3Av1, 3T",6000834,1004,1,500300,5003001
7961,38.869578999999995,-77.053157,PENTAGON TRANSIT CTR + BUS BAY U12,"8W, 8Z",6000877,1107,1,980100,9801001
7962,38.860619,-77.053812,S EADS ST + 15TH ST S,"10N, 22A, 7Av3, 7Fv1, 7Y, 7Yv1",6000879,1000,1,103502,1035021
7963,38.868936,-77.054015,PENTAGON TRANSIT CTR + BUS BAY U6,"7M, 7Mv1, 7W",6000883,1107,1,980100,9801001
7964,38.8688,-77.054209,PENTAGON TRANSIT CTR + BUS BAY U5,"7A, 7Av1, 7Av3, 7C, 7F, 7Fv1, 7P, 7Y",6000884,1107,1,980100,9801001
7965,38.842131,-77.106039,S WALTER REED DR + KING ST,7C,6000886,2010,2,102802,1028022
7966,38.858233,-77.051245,CRYSTAL CITY STATION + BUS BAY C,"MW1, MW1v1, MW1v3",6000887,1008,1,103402,1034021
7967,38.85083,-77.05176800000001,S CLARK ST + 26TH ST S,"MW1, MW1v1, MW1v2",6000889,4001,4,103402,1034024
7968,38.854092,-77.04933,CRYSTAL DR + #2231,"10N, 23A, 23B, MW1, MW1v1, MW1v3",6000892,5009,5,103402,1034025
7969,38.857926,-77.0491,CRYSTAL DR + 18TH ST S,"10N, 23A, 23B, MW1, MW1v1, MW1v3",6000894,5009,5,103402,1034025
7970,38.855553,-77.049261,CRYSTAL DR + 20TH ST S,"10N, 23A, 23B",6000895,5009,5,103402,1034025
7971,38.882022,-77.11128000000001,BALLSTON STATION + BUS BAY E,"10B, 23A, 23B, 23Bv1, 23T",6000902,2000,2,101403,1014032
7972,38.868651,-77.05439799999999,PENTAGON TRANSIT CTR + BUS BAY U4,"22A, 22C, 22F",6000904,1107,1,980100,9801001
7973,38.882052,-77.111012,BALLSTON STATION + BUS BAY F,"22A, 22Av1, 22C",6000905,2000,2,101403,1014032
7974,38.868518,-77.0541,PENTAGON TRANSIT CTR + BUS BAY L4,"17B, 17M, 29C, 29G, 29W",6000906,1107,1,980100,9801001
7975,38.836252,-77.085791,S STAFFORD ST + 32ND RD S,"22A, 22C, 22F",6000912,2005,2,103000,1030002
7976,38.835571,-77.086489,S STAFFORD ST + 32ND RD S,"22A, 22C, 22F",6000913,2006,2,103000,1030002
7977,38.834336,-77.090913,34TH ST S + S WAKEFIELD ST,"22A, 22C, 22F",6000914,2003,2,103000,1030002
7978,38.856334999999994,-77.108372,S FOUR MILE RUN DR + COLUMBIA PIKE,"16Y, 22A, 22Av1, 22C",6000915,1002,1,102701,1027011
7979,38.83495,-77.094042,34TH ST S + 36TH ST S,"22A, 22C",6000916,2003,2,103000,1030002
7980,38.836704,-77.095214,S ABINGDON ST + 31ST RD S,"22A, 22C",6000917,1008,1,102902,1029021
7981,38.859395,-77.10201500000001,S GEORGE MASON DR + COLUMBIA PIKE,"22A, 22C",6000918,3004,3,102302,1023023
7982,38.834255,-77.09183900000001,34TH ST S + S WAKEFIELD ST,"22A, 22C",6000919,1001,1,103000,1030001
7983,38.834565000000005,-77.093924,34TH ST S + 36TH ST S,"22A, 22C",6000920,1001,1,103000,1030001
7984,38.88194,-77.111671,BALLSTON STATION + BUS BAY D,2A,6000923,2000,2,101403,1014032
7985,38.883184,-77.13744,WASHINGTON BLVD + PATRICK HENRY DR,2A,6000924,4006,4,100900,1009004
7986,38.879939,-77.112707,WILSON BLVD + N GLEBE RD,"1A, 1B, 25B, 25Bv1, 25Bv2, 2A, 38B",6000925,1003,1,101403,1014031
7987,38.881563,-77.111626,BALLSTON STATION + BUS BAY B,"25B, 25Bv1, 25Bv2, 25Bv3, 38B",6000926,2000,2,101403,1014032
7988,38.876488,-77.113435,N CARLIN SPRINGS RD + N VERMONT ST,"25B, 25Bv1, 25Bv3",6000927,4003,4,101300,1013004
7989,38.879204,-77.112392,N GLEBE RD + 7TH ST N,"25B, 25Bv1, 25Bv2",6000928,1003,1,101403,1014031
7990,38.869059,-77.053842,PENTAGON TRANSIT CTR + BUS BAY U7,"16L, 28F, 28G, 8S",6000930,1107,1,980100,9801001
7991,38.868367,-77.054775,PENTAGON TRANSIT CENTER + BUS BAY U2,"10A, 10E",6000931,1107,1,980100,9801001
7992,38.852176,-77.042805,REAGAN NATIONAL AIRPORT + GATE B (ALASKAN AIRLINES),10N,6000932,1008,1,980200,9802001
7993,38.869439,-77.053336,PENTAGON TRANSIT CTR + BUS BAY U11,"10A, 16A, 22F, 28F, 28G, 7A, 7Av2, 7Av3, 7C, 7F, 7Fv1, 7M, 7Mv1, 7P, 7W, 8S, 8W, 8Z",6000938,1107,1,980100,9801001
